customer_id,name,email,signup_date,last_purchase_date,age,location,loyalty_score,churn
515,Jeffrey Bowman,ymack@example.com,2022-12-20,2023-08-11,66,Wolfeside,0.501753835141418,1
516,Karen Roach MD,palmeralicia@example.net,2023-11-18,2024-01-04,35,Michelleborough,0.7721823349085912,0
517,Charlene Becker,robertschristopher@example.net,2024-03-30,2024-01-28,62,South Richardburgh,0.3511205577055537,0
518,Gregory Levine,davidclark@example.net,2022-10-15,2023-07-05,67,West Frankton,0.43782213948626414,0
519,James Evans,xanderson@example.net,2022-10-02,2024-04-02,34,Howardmouth,0.06772418586466611,0
520,John Wood,kfowler@example.com,2022-07-01,2024-06-09,32,East Donnahaven,0.3479254554972465,1
521,Dan Hayes,stephanierogers@example.net,2023-11-10,2024-02-20,22,North Jeffery,0.7945670495056217,0
522,Juan Barker,parroyo@example.net,2023-10-22,2023-07-18,53,New Allison,0.05789618354876225,0
523,Theresa Sellers,evanssarah@example.org,2022-08-06,2023-10-18,35,East Thomasview,0.012965955021875919,1
524,Ashley Vazquez,isaiah19@example.net,2023-02-22,2023-11-05,41,East Troymouth,0.9906251823545243,0
525,Kristina Boyle,karenchoi@example.org,2023-02-06,2023-10-20,68,Rodriguezstad,0.009222181135682739,1
526,Stacie Carter,russell81@example.org,2023-09-07,2024-01-07,50,Lake Sethfort,0.013774779132723403,0
527,Janet Foster,hortonlucas@example.com,2024-05-23,2023-07-03,42,Port Lori,0.8755274323050023,0
528,Mr. Steven Solis Jr.,aprilmorgan@example.net,2024-04-02,2023-07-14,49,West Yvonne,0.17683047889158665,1
529,Brad Grimes,melanie23@example.com,2023-11-24,2024-01-24,44,Port Matthewfort,0.38651628065273635,0
530,Shirley Watkins,xgutierrez@example.com,2024-04-19,2024-04-28,56,New Hannah,0.13263244071423264,0
531,Mary Villanueva,martinwilliam@example.com,2022-10-17,2023-07-30,59,Keithport,0.12646921847863113,0
532,Theresa Burns,christophertucker@example.com,2024-06-12,2023-07-15,32,Butlerfurt,0.5220863955279337,0
533,Danielle Mullins,sanchezphillip@example.com,2024-02-04,2023-12-29,54,South Justin,0.5368810122230031,0
534,Andrew Cummings,danielle70@example.net,2022-11-10,2023-09-20,19,Riosbury,0.10933158480165395,1
535,Erica Riley,mlevy@example.net,2023-11-28,2023-10-05,23,New Robinfurt,0.1716926206450875,0
536,Matthew Cooper,ortizcarla@example.com,2023-05-03,2023-08-25,28,Rosarioland,0.8227328816323006,0
537,Kimberly Perez,johnparrish@example.org,2023-01-13,2023-12-26,56,South Sean,0.7461957737607684,0
538,Amber Todd,christopherbecker@example.com,2024-01-01,2023-09-15,59,Laurieland,0.5518135538505423,0
539,Cynthia Martinez,timothy37@example.net,2023-06-01,2024-05-07,59,Johnberg,0.9560995674299068,0
540,Emily Davis,murphytodd@example.com,2022-08-25,2024-01-02,48,Lake Dannystad,0.300766104209243,0
541,Jason Smith,charles58@example.com,2023-01-29,2023-12-22,28,Alexaview,0.6068651766914888,0
542,Bryan Roberts,gclark@example.net,2023-08-24,2023-11-07,25,Williammouth,0.3498266582197179,0
543,Robert Clark,mlittle@example.org,2023-06-13,2024-05-04,45,Brandonland,0.735016148766318,1
544,Patricia Wright DDS,princejohn@example.org,2022-08-21,2024-04-19,58,Wheelermouth,0.5668189878287316,1
545,Crystal Wallace,lopezbrad@example.com,2023-05-15,2023-06-26,60,Karenmouth,0.0713200874598574,1
546,Carolyn Beck,nelsonfrank@example.org,2024-02-05,2024-02-03,69,Lisamouth,0.5715720770199131,0
547,Matthew Crane,ndurham@example.net,2023-06-27,2024-01-28,36,East David,0.3342688184442505,0
548,Julie Jones,olowe@example.net,2022-10-05,2024-02-15,33,Port Jennifer,0.14849119806497002,0
549,Deborah Hunt,smithrichard@example.com,2023-02-21,2023-08-02,68,New Hannah,0.6957331421981141,1
550,Allison Underwood,jason86@example.org,2022-12-29,2024-04-17,19,North Kathleenberg,0.6563894738732655,0
551,Sara Grant,alyssastewart@example.com,2023-07-03,2024-02-13,34,East Breannachester,0.016491332181812535,1
552,John Proctor,davidfisher@example.org,2024-05-21,2023-08-29,49,Jamesville,0.22488664073478037,0
553,Katie Stewart,melissa55@example.net,2023-07-25,2024-05-29,56,West Billytown,0.829864851524259,0
554,Nicholas Scott,luke77@example.net,2022-09-25,2024-04-23,24,Lake Jamesbury,0.3286236110282247,0
555,Christopher George,areilly@example.net,2022-06-28,2023-08-20,36,Lake Pamelastad,0.9030212412827674,1
556,Gail Daniels,sandracline@example.com,2023-03-28,2024-02-13,18,Joshuatown,0.5293870613159503,1
557,Brandon Cole,lopezmarilyn@example.net,2024-02-10,2023-12-21,30,West Emily,0.6664110837621989,0
558,Sarah Long,sandersryan@example.net,2023-12-02,2024-03-29,29,Saunderstown,0.8415024511296231,0
559,Vincent Meyer,hartmansuzanne@example.net,2022-06-24,2024-06-01,57,Hollandmouth,0.08524501727471645,1
560,Charles Gilmore,rachelballard@example.org,2022-09-05,2023-07-20,70,Lake Crystalport,0.7907350244100833,1
561,Billy Woodard,katherine66@example.net,2022-06-19,2024-05-02,33,Williamberg,0.5621687507608762,0
562,Marcus Evans,bethhanson@example.org,2023-02-11,2023-08-18,31,Smithfort,0.4311428401321957,0
563,Colleen Williams,jessica17@example.net,2024-05-05,2023-11-05,46,South Michelleton,0.6094167109866669,0
564,Laurie Garrett,alyssapark@example.net,2024-06-06,2024-06-10,47,Edwardsburgh,0.3885520787976844,0
565,John Rivera,rgill@example.org,2024-04-18,2024-01-30,54,West Phillip,0.8905989071703468,0
566,Patricia Palmer,aprilwatkins@example.org,2023-09-08,2023-08-15,31,Laurenport,0.6892792613247873,0
567,Rachael Miles,ksmith@example.net,2024-01-05,2023-11-20,64,Lake Rachel,0.6786950980823384,0
568,Heather Conrad,mallory31@example.org,2023-01-15,2023-07-10,25,Port Nancyhaven,0.45365467690446426,0
569,Kevin Ellis,samantha54@example.com,2022-08-16,2024-04-21,27,North Kristinaburgh,0.22922943058902723,0
570,Philip White,dgriffith@example.net,2024-05-21,2023-12-21,56,Curtismouth,0.7324962332031939,1
571,Tara White,brittanysmith@example.com,2024-05-05,2023-11-29,51,New Seanview,0.3753095699938459,0
572,Craig Smith,patrickosborne@example.com,2024-01-29,2024-03-13,26,Kevinport,0.31172890946469756,0
573,Ruth Pace,cwalker@example.org,2023-08-10,2023-09-01,32,Port Theresaville,0.28429776310202926,0
574,Roberto Guerra,obrienbrandon@example.com,2022-10-23,2024-03-10,57,East Margaretfort,0.6007067731520862,0
575,Lisa Cameron,angela92@example.com,2023-08-10,2023-10-12,28,Morganshire,0.3875710332198482,1
576,Michelle Manning,pgordon@example.net,2024-04-19,2024-04-03,41,Jenniferside,0.7418283010617756,0
577,Joshua Nelson,brandihernandez@example.org,2023-09-04,2024-06-08,49,South Brett,0.634155964037427,0
578,Henry Rodriguez,keithlewis@example.org,2022-07-23,2023-11-19,24,West Brandi,0.0026520430397038997,1
579,Larry Stewart,sandra16@example.org,2023-03-04,2023-09-05,39,Davidburgh,0.7548674154132865,0
580,Christine Cross,carrbarbara@example.org,2022-11-27,2024-02-07,33,Richardmouth,0.7507492582342348,0
581,David Vargas,mary41@example.org,2022-10-13,2023-12-30,33,North Shannon,0.7751451513812296,1
582,Abigail Roberts,millerwilliam@example.net,2022-10-13,2023-12-06,62,Patrickfort,0.4150135983325204,0
583,Robert Leblanc,spencermatthew@example.net,2022-10-14,2023-12-13,21,Laurenburgh,0.4862337213638338,0
584,Melissa Blanchard,vchapman@example.net,2023-03-05,2024-03-14,50,Lake Stephen,0.5380608739780822,0
585,Andrew Lamb,shawnhenry@example.org,2023-08-25,2024-02-23,62,Lake Rachaelhaven,0.6392277973162904,0
586,Richard Mueller,michealhamilton@example.net,2023-01-29,2024-04-05,38,Port Monica,0.612048023545396,1
587,Angela Wagner,robertbishop@example.net,2023-10-16,2024-01-05,33,Lake Kaitlinville,0.15932208822961313,0
588,Robert Mcneil,ogarrison@example.org,2024-02-14,2024-04-18,53,Port Elizabethland,0.6005674357515487,1
589,Eileen Oliver,diane92@example.com,2024-02-28,2023-10-11,42,North George,0.2926639456339113,0
590,Charles Case,vgarrett@example.net,2022-09-09,2023-06-15,19,Angelamouth,0.28398318051979865,0
591,Ronald Brennan,lambellen@example.org,2022-09-11,2023-12-13,28,Keithstad,0.34499109285426754,0
592,Michelle Rodriguez,emmawilson@example.com,2022-09-10,2023-07-23,38,Gregoryport,0.8008577752263675,0
593,Michael Rodriguez,kcobb@example.com,2023-05-27,2024-05-31,65,Kaylaport,0.3385661458584095,0
594,Gary Morales,youngbrian@example.com,2023-05-17,2023-09-08,60,Paulabury,0.3814870230077223,0
595,Brenda Tucker,karen37@example.com,2022-11-07,2023-10-07,54,Dorothyview,0.32624928306585566,0
596,Rebecca Lopez,rewing@example.org,2023-09-08,2023-11-27,53,Lake Nathanielland,0.5592193628622495,1
597,Daniel Gray,jchapman@example.org,2024-04-16,2024-01-27,49,Parkshire,0.4480777026022942,0
598,Jill Johnson,kevin16@example.org,2024-05-29,2023-12-11,62,Hernandezmouth,0.2631847572360563,1
599,Peter Gilbert,smorrow@example.net,2024-01-05,2024-05-27,65,Port Jennifer,0.759790410661719,0
600,Kelly Graham,lindseysanders@example.com,2023-04-09,2024-03-28,69,Andradefurt,0.5201626720139938,1
601,Richard Horton,brownbruce@example.com,2023-09-15,2024-03-04,55,Millston,0.8546888183915796,0
602,Carol Hawkins,hubbardbrian@example.org,2022-08-10,2024-04-01,40,Crystalshire,0.8395958694803034,0
603,Kimberly Trevino,francisaaron@example.net,2023-05-02,2024-02-15,22,Lake Kathymouth,0.6639891643893692,0
604,Janet Day,hansensteven@example.com,2023-07-16,2024-01-27,41,Robbinsmouth,0.15937520857974485,0
605,Nicole Gonzalez,pward@example.net,2022-11-20,2023-08-23,35,West Sonya,0.5119517300698527,1
606,Tamara Evans,ethanbarnes@example.net,2024-03-10,2023-07-16,22,Parrishshire,0.35332460504076646,0
607,Robert Robertson,anthonybrewer@example.org,2022-10-07,2024-01-30,45,South Jocelyn,0.09921039646501395,0
608,Justin Thomas,christina54@example.org,2024-02-13,2023-12-30,37,North Anne,0.3300164144963079,0
609,Lindsay Jackson,ewilliams@example.org,2024-02-19,2024-02-09,59,Lake Ruben,0.7432102003519663,0
610,Michele Chan,travisblankenship@example.com,2023-06-01,2024-05-04,43,South Amanda,0.09587758426064985,0
611,Daniel Murphy,andrea34@example.org,2024-02-06,2023-09-17,66,East Ericabury,0.9269046901237289,0
612,Erik Greene,josephlindsey@example.org,2022-07-25,2023-09-09,33,Alexandertown,0.9865588215222553,0
613,Cynthia Ramos,wallacestacy@example.com,2023-06-14,2024-04-12,68,Debraview,0.28065051412951136,0
614,Marco Sullivan,christinalyons@example.org,2023-05-03,2024-01-12,55,Lake Tammy,0.31164971014296994,0
615,Brittany Sanders,smithchristopher@example.com,2023-01-26,2024-02-27,50,Sanchezmouth,0.47882562475637913,0
616,Angela Combs,sanchezpaul@example.com,2022-09-01,2023-08-15,51,North Jeffery,0.6436801642165533,1
617,Ashley Gilmore,zanderson@example.org,2022-10-15,2024-01-15,67,East Hunterside,0.31387884699473334,0
618,Crystal Juarez,perezrose@example.com,2023-08-29,2023-07-24,41,North Kristenchester,0.12336088191174654,1
619,Elizabeth Carter,christina64@example.com,2024-04-16,2023-09-11,60,East Suzanne,0.9363363083405062,0
620,Brenda Riddle,david88@example.org,2022-11-27,2023-12-15,52,Burchburgh,0.9608674326280255,0
621,Christopher Kramer,robert64@example.com,2022-12-25,2023-11-27,38,Paulshire,0.6978011246069651,0
622,Brian Bennett,cisnerosnatalie@example.org,2023-02-01,2023-11-05,33,New Melindaville,0.5359543288255105,0
623,Michelle Benson,hebertmichael@example.com,2022-12-12,2023-09-15,24,Williamsshire,0.38138120794033703,0
624,Alexandra Lopez,hquinn@example.com,2024-03-16,2023-11-28,70,South Travisstad,0.4661991937800378,1
625,Sharon Padilla,pamela85@example.org,2023-11-25,2024-04-04,37,East Jeffreyside,0.2895956487191943,1
626,Gary Brown,spenceralexa@example.org,2023-11-12,2024-02-20,38,South Robertland,0.5172148141282814,0
627,Victoria Davis,stephencoleman@example.com,2023-06-15,2024-03-27,70,New Garystad,0.454076928636861,0
628,Donald Patrick,sberg@example.com,2024-06-03,2023-11-12,29,South Amanda,0.4807151247122323,0
629,Nicholas Terrell,woodardjohn@example.org,2023-07-06,2024-04-03,59,Port Nicoleside,0.06391845009454666,0
630,Tiffany Poole,vshepherd@example.com,2022-11-03,2023-07-19,36,Lake Jessica,0.28578345051395393,0
631,Michael Nguyen,ajames@example.net,2024-04-21,2023-07-13,48,West Patriciahaven,0.6370953419200187,1
632,Cheyenne Hampton,fosterscott@example.org,2023-11-10,2024-05-22,39,New Tony,0.5141051788215771,0
633,Nancy Carter,jennifersmith@example.net,2024-03-31,2024-04-01,60,Debraport,0.647622376173511,0
634,Edward Arnold,djones@example.net,2023-07-13,2024-01-03,21,West Anthonyside,0.6544992199961401,0
635,Nathaniel Myers,oconnorcheryl@example.net,2022-10-01,2023-09-17,55,Hollyview,0.17057962138091032,0
636,Chad Fowler,colemanrobert@example.org,2022-06-23,2024-04-12,39,Georgefort,0.08811046510265397,1
637,Michelle Avila,daniel54@example.net,2023-09-08,2024-06-11,69,West Thomas,0.4912489372711758,0
638,Kelly Miller,rnguyen@example.com,2023-06-10,2024-03-29,41,Richmondmouth,0.8662269039665335,1
639,John Norris,valdezkimberly@example.com,2022-07-29,2023-07-15,37,Port Davidbury,0.28026934665526715,0
640,Michelle Smith,shawshaun@example.com,2022-10-01,2023-07-13,36,Port Christina,0.3304980495725496,1
641,Joseph Bishop,balljonathan@example.com,2022-10-16,2023-07-31,39,South Jeffery,0.25548679071935076,0
642,Sara Hubbard,jacksonmichelle@example.net,2023-10-24,2023-09-25,68,West Kellymouth,0.4157593563549957,0
643,Dustin Turner,wmeyer@example.com,2023-02-20,2024-04-01,65,North Leah,0.03223273752319045,0
644,Alejandro Parker,jblake@example.com,2023-08-03,2023-08-07,62,Patrickfort,0.5679873160198039,0
645,Jennifer Marshall,christopher94@example.net,2023-10-18,2024-04-14,64,Cruzchester,0.3524265116736842,0
646,Bobby Welch,boonemichael@example.net,2023-09-17,2023-06-21,45,Churchtown,0.6331247524022018,0
647,Jason Ross,kim12@example.org,2023-01-09,2023-07-11,60,Garrettview,0.04618452582926946,0
648,Guy Coleman,thompsonamanda@example.org,2022-11-25,2024-03-18,61,Port Angelachester,0.06685685115405182,0
649,Linda Torres,dhines@example.org,2024-01-19,2023-09-30,53,Lutzmouth,0.811354622697271,0
650,Leslie Lopez,josephellis@example.org,2023-08-28,2023-12-03,55,South Jon,0.34320211203928896,0
651,Judith Holt MD,sharon90@example.com,2023-06-25,2023-08-03,26,Phillipshaven,0.9001567875185302,1
652,Michael Reed,uolson@example.com,2023-01-26,2023-12-19,25,Christinahaven,0.9785418855205196,0
653,Jenna Wright,jrodriguez@example.com,2024-05-23,2023-06-20,67,Heatherberg,0.1609865077026409,0
654,Beth Leblanc,ifernandez@example.net,2023-12-13,2024-05-28,45,North Nathan,0.44457044292858383,1
655,Andrew Harris,alexanderramos@example.org,2022-07-25,2024-05-26,31,Laurafort,0.40337330279057426,0
656,Joshua Richardson,rhondabradley@example.com,2024-02-03,2024-04-01,36,New James,0.03810406490814289,0
657,Erica Jensen,zimmermanmelvin@example.com,2022-11-15,2024-05-27,22,Stacyville,0.5705985952140653,0
658,Shelby Gibbs,aaron65@example.org,2022-09-05,2023-11-10,21,Farmermouth,0.255354501042253,0
659,Richard Hull,vgarcia@example.net,2024-02-22,2024-01-10,22,Newtonview,0.2970721384446806,0
660,Francisco White,jason40@example.net,2023-12-27,2023-06-28,30,Port Jeff,0.348134526906431,0
661,Christopher Smith,bproctor@example.com,2024-03-05,2024-01-13,56,New Brittany,0.22458573962676975,0
662,Daniel Johnson,martinezangela@example.net,2023-01-27,2024-02-01,21,Lake Alexa,0.4813738443264275,0
663,Alex Butler,thomas56@example.com,2022-10-11,2023-07-14,59,Port Amyhaven,0.9573586445964574,0
664,Christopher Ruiz,william85@example.org,2022-12-25,2024-04-22,58,New Joseborough,0.5588797405756103,0
665,Taylor Snow,thayes@example.net,2023-11-21,2023-08-23,43,Cisnerosfort,0.7570480435257236,0
666,Robert Fisher,rtran@example.net,2022-08-01,2024-05-07,19,Richardsonberg,0.5184942404046853,0
667,Nathaniel Young,kdavis@example.org,2022-07-26,2023-08-14,24,Nelsonport,0.3518897118703146,0
668,Misty Torres,lindsaywhite@example.com,2023-12-30,2023-08-24,29,Craigborough,0.6340647338320422,0
669,Melanie Phillips,amandagarcia@example.com,2023-03-15,2023-11-28,42,Kimbury,0.9823267750441045,0
670,Robin Harris,hedwards@example.net,2024-01-14,2023-12-19,64,North Kyle,0.9424588421335176,0
671,Robin Burton,nicoleking@example.net,2023-09-11,2024-05-26,62,West Sara,0.7115605601636859,0
672,Jacob Jarvis,savannah02@example.com,2022-12-29,2024-03-01,55,Stevensville,0.275669119458423,0
673,Kimberly Graham,yolandaayers@example.net,2023-03-16,2024-03-19,37,Michellemouth,0.810918575321027,0
674,Robert Jenkins,heather47@example.net,2023-05-14,2023-08-09,41,Hudsonbury,0.22770916535936858,0
675,Jacob Jackson,waredaniel@example.org,2022-09-19,2024-04-13,69,Lake Marchaven,0.011156040486659968,0
676,John Farmer,eric33@example.net,2023-01-26,2024-04-14,39,Juliastad,0.21387204648596703,0
677,Melanie Coleman,irivera@example.org,2024-05-25,2023-09-09,58,Lorraineton,0.36636136058711666,0
678,Nancy Harris,heather02@example.net,2024-03-20,2024-02-01,29,Amyton,0.16042035805398813,0
679,Rhonda Mclean,carol70@example.com,2023-02-20,2023-12-24,23,Kramerbury,0.8965641020770531,1
680,Ryan Nelson,ramostimothy@example.com,2024-05-14,2023-11-29,32,Donnaport,0.6398447918796039,0
681,Angie Blair,daniel43@example.net,2024-04-17,2023-12-18,33,Melvinfort,0.5875032689135061,0
682,Michael Smith,jacobsrichard@example.org,2023-03-14,2024-06-11,25,Stephenside,0.8059572510847286,0
683,William Ortiz,maria04@example.com,2023-04-14,2024-01-18,34,Kirstenville,0.2338244073638336,1
684,Ricky Morrison,nowens@example.com,2024-03-08,2023-07-29,58,South Donna,0.15913656852795954,0
685,Brian Castaneda,brandonlong@example.org,2024-05-30,2024-01-16,28,Lake Rogerside,0.1524954364887342,1
686,Anne Hammond,armstrongrobert@example.com,2024-04-12,2024-03-04,28,Josephmouth,0.6786265076847342,0
687,Jonathan Wallace,alvarezcatherine@example.com,2024-03-26,2024-01-16,47,West Thomas,0.19726987579829558,0
688,Nicholas Guzman,victoria76@example.net,2023-02-26,2024-01-25,61,South John,0.22519318877402905,1
689,Justin Reed,dhamilton@example.com,2023-03-20,2024-05-06,24,West Jessica,0.7979191880421987,0
690,Sylvia Lambert,erikhuffman@example.com,2023-04-06,2023-07-14,27,Dyerburgh,0.9502375654673741,0
691,Teresa Harris,brownjoseph@example.net,2023-07-05,2024-02-23,68,Davisburgh,0.9320255159608697,0
692,Donald Greene,lalexander@example.org,2024-02-16,2023-09-12,41,Port Jennifertown,0.39426443186862226,0
693,Robert Zimmerman,berrysara@example.org,2023-07-13,2023-11-22,24,Jerrystad,0.32718325359530986,0
694,Steven Lozano,bradleyallison@example.org,2023-05-23,2023-11-16,32,Blairstad,0.7650801070253032,1
695,Gary Hudson,jasonspencer@example.com,2024-02-29,2024-02-06,35,West Eric,0.12692192652190204,1
696,Kristin Morse,wpage@example.org,2023-12-29,2024-04-15,37,Bryantport,0.29474278954514954,0
697,Norman Nguyen,blewis@example.org,2023-09-11,2024-02-19,46,Bushberg,0.10015317710418792,0
698,Christopher Miranda,zrivas@example.net,2023-09-11,2023-06-17,42,Taylortown,0.9882189241720596,1
699,Madison Landry,joyce87@example.com,2023-09-05,2024-05-13,21,East Johnnymouth,0.9024086591456552,1
700,Todd Strong,cookrobert@example.org,2024-04-17,2023-11-28,59,New Crystaltown,0.04265752855323468,0
701,Richard Graham,stephanie72@example.org,2022-10-10,2023-10-15,27,North Willieville,0.5035819195825254,0
702,John Huerta,lyonskayla@example.org,2023-03-18,2024-05-08,60,South Joshua,0.9913876690428887,0
703,Sarah Reynolds,tonyawiley@example.org,2023-05-27,2023-12-04,56,West Lindsayside,0.8785303020020004,0
704,Bridget Simmons PhD,amber49@example.com,2023-02-17,2023-07-18,67,South Coltonfurt,0.46050805543949014,0
705,Kevin Nguyen,bgraham@example.org,2024-01-02,2023-11-17,43,Stevensfurt,0.0346996553732456,0
706,Kaitlin Grimes,leecharlene@example.org,2024-03-12,2023-11-06,64,East April,0.57041883207875,0
707,Joe Mitchell,suzanne56@example.org,2024-05-14,2024-02-13,25,West Emmaport,0.6419990192884638,0
708,Felicia Miles,wallerkari@example.net,2024-04-25,2024-01-20,40,Jordanhaven,0.43133638289378773,0
709,Dr. Steven Beck,brianna84@example.org,2022-09-15,2024-04-29,34,Johntown,0.7858713824704794,0
710,Paul Morales,laurenrodriguez@example.org,2022-12-07,2024-04-09,32,Jennifershire,0.48225362114500636,1
711,Angela Brown,sarahoconnor@example.org,2023-07-24,2024-04-06,59,Lake Maria,0.6104338070881389,1
712,Herbert Patrick,monroemary@example.org,2022-10-26,2024-03-29,39,Port Jasmineberg,0.2833940323231473,1
713,Peggy Pacheco,smithkyle@example.net,2022-07-11,2024-02-21,53,New Kimberlystad,0.9233920438073356,0
714,Michael Douglas,teaton@example.com,2023-06-21,2023-10-02,67,North Larry,0.7782148092988663,0
715,Richard Bishop,donnastone@example.com,2024-03-16,2023-12-10,19,Torrestown,0.6206087841471967,0
716,Ann Anderson,kennethhughes@example.net,2024-04-18,2024-02-18,47,Smithfort,0.30672912309178413,0
717,Stephanie Allen PhD,isaacmorrison@example.net,2023-09-29,2024-06-03,47,New Rodney,0.42809253553659543,1
718,Shari Roberson,wlindsey@example.org,2022-07-01,2023-08-15,48,East Kevin,0.9390500877634664,0
719,Deborah Salazar,mreilly@example.net,2023-08-06,2024-06-12,46,Tatechester,0.05612449408388942,0
720,Jessica Blair,cassandrajimenez@example.net,2023-03-09,2023-09-23,19,South Jenniferview,0.8612589688478305,1
721,David Bryant,tarajoseph@example.org,2023-08-23,2024-01-16,27,North Davidville,0.5734049327990156,0
722,Christopher White,matthew32@example.org,2022-11-13,2023-08-23,66,Brandonbury,0.03984487931637026,0
723,Jennifer Evans,roynovak@example.com,2023-08-07,2023-07-15,42,Salinasmouth,0.8812811410370155,0
724,Sarah Jones,nguyenjose@example.org,2024-03-17,2024-02-09,19,Barrbury,0.6952503791509715,1
725,Kelly Combs,gmaxwell@example.net,2023-05-05,2024-03-04,26,West Laura,0.514389725626691,0
726,Beverly Brock,richard30@example.org,2024-02-01,2023-09-30,37,Millerport,0.32009345961460844,1
727,Linda Delgado,fitzpatrickdaniel@example.com,2023-05-24,2024-02-27,55,Lake Steventon,0.06134951823061674,1
728,Jessica Ford,velazquezpaula@example.net,2022-12-06,2024-03-21,33,West Tracishire,0.551897466115533,0
729,Melissa Johnson,wking@example.net,2022-10-19,2024-06-04,40,Matthewstad,0.8253649264033149,0
730,Anne Warner,karen28@example.net,2022-10-08,2024-04-09,18,Griffintown,0.8020343501737992,0
731,Lauren Powers,danielsthomas@example.org,2023-05-27,2024-01-21,21,West Davidberg,0.0009960692624917389,0
732,William Garcia,qbishop@example.com,2022-11-10,2024-04-03,28,New Hollybury,0.1788658080667298,0
733,Danielle Rogers,odomadam@example.com,2023-03-07,2024-06-01,28,South Jason,0.9550328608484162,0
734,Erik Jefferson,wendygreen@example.com,2023-01-18,2024-01-10,59,Paulfurt,0.8324252467181904,0
735,Evan Lang,trosales@example.org,2024-02-04,2024-05-02,35,East Teresa,0.46956022077675996,0
736,Kristen Moody MD,victoria14@example.net,2024-02-24,2024-04-24,22,West Jeanborough,0.8195702997926545,0
737,Jason Gray,hchapman@example.net,2024-02-20,2023-08-24,43,Sharonchester,0.9690593991050158,0
738,Jimmy Blair,stacy63@example.org,2023-12-01,2023-06-22,33,Stevensonville,0.1280453123353752,0
739,Christopher Miller,ferrelljose@example.com,2022-08-07,2024-01-20,29,Andersonport,0.5598833632472264,0
740,Tina Cervantes,irojas@example.net,2024-02-08,2024-03-21,69,Lake Valerie,0.830184143365121,1
741,Kathleen Wallace,deverett@example.net,2022-12-03,2023-06-15,42,Victormouth,0.3802637846806186,0
742,Mrs. Rebecca Cameron DVM,brandiwiggins@example.org,2022-11-08,2024-01-02,21,North Oliviaville,0.8104764710170992,0
743,Kevin Hamilton,harriskyle@example.com,2022-08-06,2023-10-25,35,Lake Rebeccaberg,0.8660358463840341,1
744,Danny Pace,laura10@example.com,2024-04-22,2023-07-29,52,North Amberburgh,0.00016762422270655275,0
745,Sabrina Wilson,nathanielschmidt@example.com,2023-10-05,2023-07-10,59,Alibury,0.515470390682542,0
746,William Valentine,victorrobinson@example.net,2024-04-17,2023-07-26,27,Smithside,0.926541222974514,0
747,Abigail Evans,rhonda09@example.org,2022-12-30,2023-08-30,68,Robertshire,0.6840696797156681,1
748,Mitchell Clark,braydawn@example.com,2023-12-28,2023-09-24,52,Alexanderchester,0.6810453317951058,0
749,Pamela Shannon,joanna21@example.net,2024-05-22,2023-07-26,36,Michaelaburgh,0.5358913418997016,0
750,Richard Bush,alexistucker@example.org,2023-12-12,2024-01-30,28,West Jamesview,0.6719844811278363,1
751,Jacob Stuart,xmcintyre@example.net,2022-09-25,2024-02-08,65,New Matthew,0.5191200023839592,0
752,James Ryan,schultzjeffrey@example.org,2022-10-29,2023-08-21,42,East Taylorberg,0.9733081053651885,0
753,Calvin Andrews,smathews@example.net,2022-07-10,2024-01-10,55,Freyshire,0.5734202809635734,0
754,Jamie Carney,brookewilliams@example.com,2024-04-24,2023-10-21,46,Lake Marissaborough,0.4881453574041149,1
755,Kathy Bell,qmorgan@example.net,2023-04-11,2024-03-24,56,Donaldfurt,0.05766917077808753,0
756,Audrey Young,zroberts@example.net,2024-06-12,2024-01-18,32,Colonborough,0.7366036194343726,0
757,Patrick Smith,james37@example.net,2022-08-07,2023-10-16,52,North April,0.1288410485439726,0
758,Joy Shepherd,donnathompson@example.com,2023-11-16,2024-05-07,45,Port Catherineville,0.7641079261495414,0
759,Crystal Stevens,dduke@example.net,2023-09-26,2023-09-13,49,Brandtville,0.9253902833638609,0
760,Nicole Davis,cdillon@example.com,2023-09-16,2023-06-24,21,Michaelton,0.34483874243130774,0
761,Robert White,rodriguezbrandon@example.net,2023-07-17,2023-07-18,67,Steelebury,0.8426875009239563,0
762,Adam Ortiz,xwebster@example.com,2023-03-04,2024-04-14,19,Lake Tammy,0.6066941870625308,0
763,Michael Lewis,susanbryan@example.net,2023-01-13,2023-07-04,42,Joneston,0.8675764121402509,0
764,Antonio Miller,ybullock@example.net,2023-06-09,2024-04-28,64,Garnertown,0.20468503063986432,0
765,Douglas Jones,ronaldgeorge@example.org,2024-06-14,2024-02-02,39,Dylanchester,0.8372727774251322,0
766,Kathryn Ramirez,edwardmiller@example.com,2023-03-28,2023-07-17,51,Robertburgh,0.4334738276025273,0
767,Joseph Snyder,kboone@example.net,2023-10-02,2023-07-06,42,Melissafurt,0.8168403430828293,0
768,Ashley Tran,zsanchez@example.net,2023-09-13,2023-08-01,24,Nicoletown,0.056647973261480855,0
769,Matthew Medina,parsonsamy@example.net,2022-09-23,2023-07-09,47,Pettyburgh,0.9767107527086074,0
770,Todd Lawrence,davisbrandon@example.com,2023-09-25,2024-02-14,22,New Mariaton,0.11017046284677723,0
771,Sarah Mcdonald,heidi84@example.com,2024-03-14,2023-09-27,41,Burchstad,0.25170499221211173,0
772,Randy Lewis,rebeccaharvey@example.com,2022-08-24,2024-03-15,44,Melissashire,0.6961940402458795,0
